,url,name,price,color,description,composition,sku
392,tienda4boy-2-14/gift-card/giftcig-nmbm-100.html,gift card,€100.00,,"The Gift Card Il Gufo is an exclusive digital card that allows the recipient absolute freedom of choice on the product to be purchased and is valid for one year. The amount of the Gift Card covers the entire order and can also be used for multiple orders, until the credit is exhausted. Remember that you can use it on ilgufo.com only. You can buy the Gift Card without specifying the recipient: in this case the email with the details of the card and the printable pdf will arrive at the email address entered on the order completion page. Alternatively, by entering the name and email address of the person to whom you wish to give the card, all the information will arrive directly by email to the recipient of the gift, who will only have to confirm the receipt of the Gift Card. In this case you can choose the date of sending the communication containing the details of the Gift Card.",,Code                        GIFTCIG_NMBM_100
393,tienda4boy-2-14/gift-card/giftcig-nmbm-150.html,gift card,€50.00,,"The Gift Card Il Gufo is an exclusive digital card that allows the recipient absolute freedom of choice on the product to be purchased and is valid for one year. The amount of the Gift Card covers the entire order and can also be used for multiple orders, until the credit is exhausted. Remember that you can use it on ilgufo.com only. You can buy the Gift Card without specifying the recipient: in this case the email with the details of the card and the printable pdf will arrive at the email address entered on the order completion page. Alternatively, by entering the name and email address of the person to whom you wish to give the card, all the information will arrive directly by email to the recipient of the gift, who will only have to confirm the receipt of the Gift Card. In this case you can choose the date of sending the communication containing the details of the Gift Card.",,Code                        GIFTCIG_NMBM_150
394,tienda4boy-2-14/gift-card/giftcig-nmbm-200.html,gift card,€200.00,,"The Gift Card Il Gufo is an exclusive digital card that allows the recipient absolute freedom of choice on the product to be purchased and is valid for one year. The amount of the Gift Card covers the entire order and can also be used for multiple orders, until the credit is exhausted. Remember that you can use it on ilgufo.com only. You can buy the Gift Card without specifying the recipient: in this case the email with the details of the card and the printable pdf will arrive at the email address entered on the order completion page. Alternatively, by entering the name and email address of the person to whom you wish to give the card, all the information will arrive directly by email to the recipient of the gift, who will only have to confirm the receipt of the Gift Card. In this case you can choose the date of sending the communication containing the details of the Gift Card.",,Code                        GIFTCIG_NMBM_200
395,tienda4boy-2-14/gift-card/giftcig-nmbm-250.html,gift card,€250.00,,"UE: within 5 working days from receiving the order.
Extra UE: within 8 working days from receiving the order.
Click here for details on shipping times.

                                If you are not satisfied with your purchase we provide a free pick up for return: you have 14 days from the order reception date to return purchased products.",,Code                        GIFTCIG_NMBM_250
396,tienda4boy-2-14/gift-card/giftcig-nmbm-300.html,gift card,€50.00,,"The Gift Card Il Gufo is an exclusive digital card that allows the recipient absolute freedom of choice on the product to be purchased and is valid for one year. The amount of the Gift Card covers the entire order and can also be used for multiple orders, until the credit is exhausted. Remember that you can use it on ilgufo.com only. You can buy the Gift Card without specifying the recipient: in this case the email with the details of the card and the printable pdf will arrive at the email address entered on the order completion page. Alternatively, by entering the name and email address of the person to whom you wish to give the card, all the information will arrive directly by email to the recipient of the gift, who will only have to confirm the receipt of the Gift Card. In this case you can choose the date of sending the communication containing the details of the Gift Card.",,Code                        GIFTCIG_NMBM_300
397,tienda4boy-2-14/gift-card/giftcig-nmbm-350.html,gift card,€350.00,,"UE: within 5 working days from receiving the order.
Extra UE: within 8 working days from receiving the order.
Click here for details on shipping times.

                                If you are not satisfied with your purchase we provide a free pick up for return: you have 14 days from the order reception date to return purchased products.",,Code                        GIFTCIG_NMBM_350
398,tienda4boy-2-14/gift-card/giftcig-nmbm-400.html,gift card,€400.00,,"UE: within 5 working days from receiving the order.
Extra UE: within 8 working days from receiving the order.
Click here for details on shipping times.

                                If you are not satisfied with your purchase we provide a free pick up for return: you have 14 days from the order reception date to return purchased products.",,Code                        GIFTCIG_NMBM_400
399,tienda4boy-2-14/jackets-down-filled-jackets/spring-down-jacket-for-children.html,spring down jacket for children,€279.00,blue,"jacket with body of soft direct down, sleeves and hood of midnight blue Sensitive® Fabrics, a material suitable for wind and spring rain",100% POLYAMIDE / NYLON fabric - 73% POLYAMIDE / NYLON details  - 27% ELASTAM / SPANDEX details  - 10% FEATHER  padding - 90% DOWNS  padding - 100% POLYAMIDE / NYLON lining  -,Code                        P21GR141N0068_495
400,tienda4boy-2-14/jackets-down-filled-jackets/nylon-k-way-with-zip-and-hood.html,nylon k-way with zip and hood,€164.00,rain,"Light blue nylon windbreaker with contrasting white front zip with rubberized slider. Perforated cotton lined hood, double front pocket. Logo with contrasting taped print and cuffs at the end of the sleeve.",100% POLYAMIDE/NYLON fabric -100% POLYAMIDE/NYLON lining -,Code                        P21GR154N0031_462
401,tienda4boy-2-14/jackets-down-filled-jackets/nylon-jacket-with-hood-and-zip.html,nylon jacket with hood and zip,€193.00,aquamarine,"Aqua green nylon kway, with short contrasting zip and rubberized slider. Single patch pocket on the front and tone-on-tone hood. Contrasting white taped logo on the shoulder.",100% POLYAMIDE/NYLON fabric -100% POLYAMIDE/NYLON lining -,Code                        P21GR161N0068_531
402,tienda4boy-2-14/jackets-down-filled-jackets/coupled-cotton-sweatshirt.html,coupled cotton sweatshirt,€193.00,stone/black,"Bonded cotton jacket, with hood lined in contrasting colour. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with edging. Contrasting taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA355M0104_1109
403,tienda4boy-2-14/jackets-down-filled-jackets/camouflage-long-sleeve-shirt.html,camouflage long sleeve shirt,€203.00,crocodile,"Cotton linen blend in military pattern long sleeves shirt, Italian collar, double gusseted patch pocket and two hidden pockets. Contrasting white taped logo.",30% LINEN fabric - 2% ELASTAM / SPANDEX fabric - 68% COTTON fabric -,Code                        P21GR160C4073_545
404,tienda4boy-2-14/jackets-down-filled-jackets/cotton-sweatshirt-with-zip-and-hood-32840.html,cotton sweatshirt with zip and hood,€159.00,bay/aquamarine,"Blue cotton fleece jacket with transfer and micro-injection print, front zip with contrasting rubberized slider, hidden pockets and hood.",100% COTTON fabric - 100% COTTON lining details - 100% 5% ELASTAM/SPANDEX rib  -95% COTTON rib,Code                        P21GA354M0030_4853
405,tienda4boy-2-14/jackets-down-filled-jackets/fleece-jacket-with-zip-and-air-ticket-print.html,fleece jacket with zip and air ticket print,€143.00,rain/seashell,"Light blue cotton fleece jacket with air ticket transfer print, front zip, patch pockets and hood.",100% COTTON fabric - 100% COTTON lining details - 100% 5% ELASTAM/SPANDEX rib  -95% COTTON rib,Code                        P21GA351M0030_4611
406,tienda4boy-2-14/jackets-down-filled-jackets/coupled-cotton-sweatshirt-32842.html,coupled cotton sweatshirt,€193.00,blue/black,"Dark blue bonded cotton jacket, with hood lined in contrasting black. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with black edging. Contrasting black taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA355M0104_4909
407,tienda4boy-2-14/jackets-down-filled-jackets/blue-cardigan-with-contrasting-profiles.html,blue cardigan with contrasting profiles,€89.00,crocodile/light,"100% cotton tricot cardigan, four navy blue buttons, off-white profiles on the neckline and round neck",100% COTTON fabric,Code                        P21GF359EM200_5420
408,tienda4boy-2-14/jackets-down-filled-jackets/linen-blazer.html,linen blazer,€182.00,solid blue,"100% linen jacket, classic lapels, with contrasting buttons, patch pockets, three-button fastening",100% LINEN fabric - 100% COTTON pockets lining,Code                        P21GB033L1012_495U
409,tienda4boy-2-14/sweatshirts-and-sweaters/striped-cotton-sweater-with-aloha-embroidery.html,striped cotton sweater with Aloha embroidery,€97.00,blue/seashell,Blue and white striped cotton yarn sweater with plain blue contrasting sleeves and English rib collar. Handmade embroidery on the front with Aloha lettering. Two-buttons closure on the back.,100% COTTON fabric,Code                        P21MA353EM200_4911
410,tienda4boy-2-14/sweatshirts-and-sweaters/coupled-cotton-sweatshirt-32842.html,coupled cotton sweatshirt,€193.00,blue/black,"Dark blue bonded cotton jacket, with hood lined in contrasting black. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with black edging. Contrasting black taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA355M0104_4909
411,tienda4boy-2-14/sweatshirts-and-sweaters/blue-rain-sweatshirt-with-surfboard-print.html,blue rain sweatshirt with surfboard print,€115.00,rain/blue,"soft 100% rain blue cotton crewneck sweatshirt, thick rubberized print with different surfboard models.",100% COTTON fabric -5% ELASTAM/SPANDEX rib  -95% COTTON rib,Code                        P21MF198M0030_4649
412,tienda4boy-2-14/sweatshirts-and-sweaters/blue-sweater-with-palm-graphic.html,blue sweater with palm graphic,€89.00,blue/seashell,"100% cotton crew-neck sweater, navy blue colour, palm with jacquard processing on the front. Ribbed collar, sleeves and bottom.",100% COTTON fabric,Code                        P21MA352EM200_4911
413,tienda4boy-2-14/sweatshirts-and-sweaters/blue-cotton-crewneck-sweater.html,blue cotton crewneck sweater,€71.00,blue,blue 100% stretch cotton practical crew-neck sweater,100% COTTON fabric,Code P21MA270EM200_495
414,tienda4boy-2-14/sweatshirts-and-sweaters/coupled-cotton-sweatshirt.html,coupled cotton sweatshirt,€193.00,stone/black,"Bonded cotton jacket, with hood lined in contrasting colour. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with edging. Contrasting taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA355M0104_1109
415,tienda4boy-2-14/sweatshirts-and-sweaters/cotton-sweatshirt-with-zip-and-hood.html,cotton sweatshirt with zip and hood,€123.00,blue,Blue cotton sweatshirt with front zip and hood with drawstring and drawstring with tone-on-tone rubber tips. Thick rubberized print with Honolulu city coordinates.,100% COTTON fabric,Code                        P21GA352M0103_495
416,tienda4boy-2-14/sweatshirts-and-sweaters/fleece-jacket-with-zip-and-air-ticket-print.html,fleece jacket with zip and air ticket print,€143.00,rain/seashell,"Light blue cotton fleece jacket with air ticket transfer print, front zip, patch pockets and hood.",100% COTTON fabric - 100% COTTON lining details - 100% 5% ELASTAM/SPANDEX rib  -95% COTTON rib,Code                        P21GA351M0030_4611
417,tienda4boy-2-14/sweatshirts-and-sweaters/cotton-sweatshirt-with-zip-and-hood-32840.html,cotton sweatshirt with zip and hood,€159.00,bay/aquamarine,"Blue cotton fleece jacket with transfer and micro-injection print, front zip with contrasting rubberized slider, hidden pockets and hood.",100% COTTON fabric - 100% COTTON lining details - 100% 5% ELASTAM/SPANDEX rib  -95% COTTON rib,Code                        P21GA354M0030_4853
418,tienda4boy-2-14/sweatshirts-and-sweaters/cotton-sweatshirt-with-hood.html,cotton sweatshirt with hood,€94.00,shell,Beige cotton sweatshirt with hood lined in tone-on-tone cotton. Front rubber print with Honolulu coordinates.,100% COTTON fabric,Code                        P21MF197M0103_114
419,tienda4boy-2-14/trousers/khaki-cargo-trousers.html,khaki cargo trousers,€117.00,military green,"Khaki cotton seersucker cargo model trousers,with double front pocket, side bellows pockets with flap and drawstring at the waist with contrasting orange rubber-tipped drawstring. Slit pocket with button on the back.",50% POLYESTER fabric - 2% RUBBER FIBER fabric - 48% COTTON fabric -,Code                        P21PL295C3123_593
420,tienda4boy-2-14/trousers/cotton-fleece-trousers-with-print.html,Cotton fleece trousers with print,€99.00,blue,"Cotton fleece trousers with thick and tone-on-tone rubberized side print, elastic waistband with external drawstring and tone-on-tone rubberized toe drawstring, cuffs on the bottom.",100% COTTON fabric,Code                        P21PL320M0103_495
421,tienda4boy-2-14/trousers/blue-and-white-striped-linen-trousers.html,blue and white striped linen trousers,€107.00,small stripe blue,white and blue striped pure linen trousers with carrot-shaped elastic waistband and side pockets,100% LINEN fabric - 100% COTTON pockets lining,Code                        P21PL261L1012_495P
422,tienda4boy-2-14/trousers/striped-seersucker-trousers.html,striped seersucker trousers,€107.00,blue,"Classic cut trousers, of blue cotton seersucker with white stripes, with double front pocket and double back slit pocket with button.",23% POLYAMIDE / NYLON fabric - 2% ELASTAM / SPANDEX fabric - 75% COTTON fabric - 100% COTTON pockets lining -,Code                        P21PL297C1067_495
423,tienda4boy-2-14/trousers/blue-cotton-trousers-32989.html,blue cotton trousers,€102.00,blue,"slim fit trousers made of blue garment-dyed stretch gabardine, five pockets, waist adjustment with practical hidden elastic.",2% ELASTAM / SPANDEX fabric  -  98% COTTON fabric - 100% COTTON pockets lining,Code                        P21PL093C6034_495
424,tienda4boy-2-14/trousers/military-green-cotton-trousers.html,military green cotton trousers,€102.00,crocodile,"slim fit trousers made of miliary green garment-dyed stretch gabardine, five pockets, waist adjustment with practical hidden elastic.",2% ELASTAM / SPANDEX fabric  -  98% COTTON fabric - 100% COTTON pockets lining,Code                        P21PL093C6034_545
425,tienda4boy-2-14/trousers/cotton-fleece-trousers.html,cotton fleece trousers,€141.00,blue/black,"Blue coupled cotton trousers with contrasting black side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and black rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_4909
426,tienda4boy-2-14/trousers/beige-coupled-cotton-trousers.html,beige coupled cotton trousers,€141.00,stone/ milky white,"Beige coupled cotton trousers with contrasting white side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and white rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_1110
427,tienda4boy-2-14/trousers/rain-blue-tartan-cotton-trousers.html,rain blue tartan cotton trousers,€110.00,rain,"cotton trousers in the shades of rain blue with elastic waistband closure and contrasting drawstrings, elastic at the ankles and comfortable side pockets",32% POLYAMIDE / NYLON fabric - 3% ELASTAM / SPANDEX fabric - 65% COTTON fabric - 100% COTTON pockets lining -,Code                        P21PL326C3124_462
428,tienda4boy-2-14/trousers/madras-cotton-bermuda-shorts.html,madras cotton Bermuda shorts,€99.00,seashell,"Beige and blue madras cotton shorts with belt loops, with drawstring and elastic waistband and double pocket with front plate, single slit pocket on the back.",32% POLYAMIDE / NYLON fabric - 3% ELASTAM / SPANDEX fabric - 65% COTTON fabric - 100% COTTON pockets lining -,Code                        P21PB141C3124_110
429,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/t-shirt-with-wave-print.html,t-shirt with wave print,€76.00,white/aquamarine,"White cotton jersey crewneck T-shirt, with water screen-printed wave print with glossy finish on the wave foam.",100% COTTON fabric,Code                        P21TS269M0014_0153
430,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/short-sleeve-t-shirt-with-radar-print.html,short sleeve t-shirt with radar print,€71.00,blue/rain,"Dark blue stretch cotton jersey short sleeve crewneck T-shirt with thickened rubberised ""radar"" print.",100% COTTON fabric,Code                        P21TS268M0014_4946
431,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/shirt-with-floral-pattern-and-mandarin-collar.html,shirt with floral pattern and mandarin collar,€91.00,crocodile,"piquet shirt with green floral pattern on a white background, mandarin collar and patch pocket.",100% COTTON fabric,Code                        P21CL200M4020_545
432,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/striped-shirt-with-floral-pattern.html,striped shirt with floral pattern,€112.00,blue,"striped cotton poplin shirt with flower pattern on a white background, Italian pointed collar, patch pocket",100% COTTON fabric,Code                        P21CL113C4070_495
433,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/white-polo-shirt-with-contrasting-profiles-and-collar.html,white polo shirt with contrasting profiles and collar,€73.00,snow / dark blue,classic white pique polo shirt with contrasting sleeves and collar and dark blue profiles,100% COTTON fabric,Code                        P21PC067M0095_0149
434,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/cotton-shirt-with-pattern.html,Cotton shirt with pattern,€97.00,ocean,"shirt with short sleeves, Italian collar and patch pocket, 100% cotton fabric, with print",100% COTTON fabric,Code                        P21CC073C4069_458
435,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/mandarin-collar-linen-shirt-32792.html,mandarin collar linen shirt,€94.00,crocodile,100% green linen long sleeve shirt with mandarin collar with applied pocket.,100% LINEN fabric -,Code                        P21CL016L6006_545
436,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/mandarin-collar-linen-shirt.html,mandarin collar linen shirt,€112.00,solid blue,100% linen fabric denim effect shirt with mandarin collar and pocket,100% LINEN fabric -,Code                        P21CL016L1012_495U
437,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/blue-polo-shirt-with-contrasting-profiles-and-collar-32959.html,blue polo shirt with contrasting profiles and collar,€73.00,navy blue/ milky white,classic dark blue pique polo shirt with contrasting sleeves and collar and knitted blue profiles,100% COTTON fabric,Code                        P21PC067M0095_4910
438,tienda4boy-2-14/t-shirt-polo-shirts-and-shirts/blue-polo-shirt-with-contrasting-profiles-and-collar.html,blue polo shirt with contrasting profiles and collar,€73.00,nickel grey/ blue,classic nickel pique polo shirt with contrasting sleeves and collar and dark blue profiles,100% COTTON fabric,Code                        P21PC067M0095_0749
439,tienda4boy-2-14/swimwear/baby-boy-beach-boxer-with-surf-print.html,baby boy beach boxer with surf print,€84.00,navy blue/aquamarine,Blue microfiber swim shorts with contrasting aquamarine side print. Practical elastic waistband and fake drawstring with contrasting aquamarine cords. Back patch pocket with contrasting logo.,100% POLYESTER fabric - 72% POLYAMIDE / NYLON lining - 28% ELASTAM / SPANDEX lining -,Code                        P21BX018N0001_4953
440,tienda4boy-2-14/swimwear/baby-boy-beach-boxer-with-floral-pattern.html,baby boy beach boxer with floral pattern,€76.00,bay,"Nylon swim shorts, blue flower pattern on a yellow background, with practical elastic waistband and drawstring with blue cord with contrasting aquamarine tips. Back patch pocket with contrasting logo.",100% POLYESTER fabric - 93% POLYAMIDE / NYLON lining - 7% ELASTAM / SPANDEX lining -,Code                        P21BX015N4017_485
441,tienda4boy-2-14/accessories/patterned-fisherman-hat.html,patterned fisherman hat,€78.00,bluette,"Cotton gabardine fisherman hat, with blue floral pattern on a beige background.",30% LINEN fabric - 2% ELASTAM / SPANDEX fabric - 68% COTTON fabric -,Code                        P21EO023C4071_470
442,tienda4boy-2-14/accessories/linen-scarf-with-fringes-on-the-bottom.html,linen scarf with fringes on the bottom,€71.00,aquamarine,"100% linen scarf aquamarine colour, with fringes on the hem. Size 50x160.",100% LINEN fabric -,Code                        P21SP118EA531_531
443,tienda4boy-2-14/accessories/fisherman-hat.html,fisherman hat,€71.00,blue,Blue cotton gabardine fisherman hat with tone-on-tone embroidered logo.,3% ELASTAM / SPANDEX fabric  -  97% COTTON fabric -,Code                        P21EO023C6002_495
444,tienda4boy-2-14/accessories/fisherman-hat-32828.html,fisherman hat,€71.00,crocodile,Green garment dyed gabardine cotton fisherman hat with tone-on-tone embroidered logo.,3% ELASTAM / SPANDEX fabric  -  97% COTTON fabric -,Code                        P21EO023C6002_545
445,tienda4boy-2-14/accessories/cooking-book-mamma-let-s-cook.html,"Cooking book ""Mamma, let's cook!""",€33.00,,"The cook book, designed and produced by Il Gufo, is a collection of simple and tasty recipes, all inspired by traditional Italian cuisine, and specifically designed to boost the curiosity and creativity of younger chefs. A project that brings together the brand’s passion for kids and its profound love and respect of family values. English version.",,Code                        CONLIBCUCINA_ENG_U
446,tienda4boy-2-14/shoes/soft-sneakers-with-contrasting-laces-35045.html,soft sneakers with contrasting laces,€161.00,blue,"Military green skuba fabric soft sneakers, with contrasting white laces. White rubber sole.",95% fabric upper- 5% GENUINE LEATHER upper - 100% RUBBER sole - 100% GENUINE LEATHER lining,Code                        P21XG941CARLS_549
447,tienda4boy-2-14/shoes/sporty-boots-with-contrasting-laces.html,sporty boots with contrasting laces,€157.00,navy,Military-coloured castile fabric sporty ankle boot with visible stitching. Comfortable contrasting laces and raised rubber sole.,92% fabric upper- 8% GENUINE LEATHER upper - 100% RUBBER sole,Code                        P21XG945CASTG_549
448,tienda4boy-2-14/shoes/sandal-with-double-buckle.html,sandal with double buckle,€155.00,blue,"Nappa leather sandal, externally covered with soft blue leather, matt effect. Individually adjustable double buckle. Cork and plastic sole.",100% GENUINE LEATHER UPPER - 50% CORK SOLE - 50% RUBBER SOLE -100% GENUINE LEATHER lining-,Code                        P21XG576SAHSF_498
449,tienda4boy-2-14/shoes/sandal-with-adjustable-band.html,sandal with adjustable band,€189.00,oyster,"Beige nappa sporty sandal, with double band and adjustable grosgrain straps. Sole made of cork and rubber.",82% fabric upper- 18% GENUINE LEATHER upper - 50% CORK SOLE - 50% RUBBER SOLE - 100% GENUINE LEATHER lining-,Code                        P21XG577VITNC_128
450,tienda4boy-2-14/shoes/low-sneakers-with-contrasting-laces.html,low sneakers with contrasting laces,€152.00,blue,"Blue castile fabric sneakers, with white contrasting laces. White nappa details and rubber sole.",95% fabric upper- 5% GENUINE LEATHER upper - 100% RUBBER sole,Code                        P21XG946CASTG_498
451,tienda4boy-2-14/shoes/low-sneaker-with-double-velcro.html,low sneaker with double Velcro,€161.00,white/flag,"White nappa sneakers, with contrasting tongue and black decoration on the back. Double strap closure and white rubber sole.",100% GENUINE LEATHER UPPER - 100% RUBBER SOLE -100% GENUINE LEATHER lining-,Code                        P21XG948VITNC_0149
452,tienda4boy-2-14/shoes/soft-sneakers-with-contrasting-laces.html,soft sneakers with contrasting laces,€161.00,blue,"Blue skuba fabric soft sneakers, with contrasting white laces. White rubber sole.",95% fabric upper- 5% GENUINE LEATHER upper - 100% RUBBER sole - 100% GENUINE LEATHER lining,Code                        P21XG941CARLS_498
453,tienda4boy-2-14/shoes/nappa-shoes-with-laces.html,nappa shoes with laces,€173.00,flag,"Dark blue nappa lace-up shoes, with decorative holes. Lightweight plastic heel and leather sole.",100% GENUINE LEATHER upper- 100% GENUINE LEATHER sole - 100% GENUINE LEATHER lining-,Code                        P21XG252VITNC_495
454,tienda4boy-2-14/shoes/nappa-leather-loafers.html,nappa leather loafers,€157.00,white,"Soft white calfskin loafers with visible stitching and decorative lace. Nappa and rubber sole, decorative rubber pads on the ankle.",100% GENUINE LEATHER UPPER - 100% RUBBER SOLE,Code                        P21XG901ADRIC_010
455,tienda4boy-2-14/shoes/first-steps-sandal-35031.html,first steps sandal,€127.00,lamb,Blue deer sandal with a sporty and robust upper. Straps with individually adjustable felt Velcro and sole made of cork and rubber.,100% GENUINE LEATHER UPPER - 50% CORK SOLE - 50% RUBBER SOLE -100% GENUINE LEATHER lining-,Code                        P21XG550ADRIC_498
456,tienda4ig-active/beige-coupled-cotton-maxi-sweatshirt.html,beige coupled cotton maxi sweatshirt,€141.00,stone/ milky white,"Beige bonded cotton maxi sweatshirt, with hood lined in contrasting white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21MF206M0104_1110
457,tienda4ig-active/beige-coupled-cotton-sweatshirt.html,beige coupled cotton sweatshirt,€182.00,stone/ milky white,"Beige bonded cotton jacket, with hood lined in contrasting milky white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA356M0104_1110
458,tienda4ig-active/cotton-sweatshirt-with-gathered-sleeves.html,cotton sweatshirt with gathered sleeves,€76.00,shell,Beige cotton crewneck sweatshirt with long gathered sleeves and cuffs on the bottom. Logo with contrasting white taped print.,100% COTTON fabric,Code                        P21MF205M0103_114
459,tienda4ig-active/coupled-cotton-skirt.html,coupled cotton skirt,€120.00,stone/ milky white,soft grey coupled cotton skirt with milk white contrasts. Soft elastic waistband and drawstring closure. Side pocket with covered zip closure in contrasting colour.,14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GN185M0104_1110
460,tienda4ig-active/fleece-jacket-with-zip-and-hood.html,fleece jacket with zip and hood,€136.00,shell,"100% beige cotton jacket, hood lined in contrasting perforated cotton, front zip and slit on the back with drawstring.",100% COTTON fabric,Code                        P21GA362M0103_114
461,tienda4ig-active/beige-coupled-cotton-trousers.html,beige coupled cotton trousers,€141.00,stone/ milky white,"Beige coupled cotton trousers with contrasting white side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and white rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_1110
462,tienda4ig-active/sensitiver-fabrics-short-sleeve-dress.html,Sensitive® Fabrics short sleeve dress,€86.00,military green/white,"Military green Sensitive® Fabrics short sleeve dress, with flounce sleeves at the bottom and patch pocket, all in white polyamide mesh.",72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric - 100% POLYAMIDE/NYLON details -,Code                        P21VM633N0056_5901
463,tienda4ig-active/green-leggings.html,green leggings,€52.00,military green,green Sensitive® Fabrics leggings trousers with yoga-style cut with IG taped personalization,72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric -,Code                        P21PL298N0056_593
464,tienda4ig-active/cotton-fleece-short-sleeve-dress.html,cotton fleece short sleeve dress,€120.00,himalaya,"Pink cotton fleece short sleeve dress with crew neck, cuffs and elasticated bottom. Front contrasting white taped logo and double hidden pocket. On the back, contrasting beige perforated cotton insert that makes it a large and comfortable model",100% COTTON fabric - 100% COTTON details,Code                        P21VM603M0103_336
465,tienda4ig-active/stretch-long-sleeve-t-shirt.html,stretch long sleeve t-shirt,€65.00,pink/white,"Pink Sensitive® Fabrics long-sleeved crew-neck T-shirt with white inserts, contrasting knitted edges. Wide fit.",72% POLYAMIDE / NYLON fabric  - 28% ELASTAM / SPANDEX fabric  - 74% POLYESTER details  - 26% ELASTAM / SPANDEX details  -,Code                        P21TR002N0056_3301
466,tienda4ig-active/girl-2-14/beige-coupled-cotton-maxi-sweatshirt.html,beige coupled cotton maxi sweatshirt,€141.00,stone/ milky white,"Beige bonded cotton maxi sweatshirt, with hood lined in contrasting white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21MF206M0104_1110
467,tienda4ig-active/girl-2-14/beige-coupled-cotton-sweatshirt.html,beige coupled cotton sweatshirt,€182.00,stone/ milky white,"Beige bonded cotton jacket, with hood lined in contrasting milky white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA356M0104_1110
468,tienda4ig-active/girl-2-14/cotton-sweatshirt-with-gathered-sleeves.html,cotton sweatshirt with gathered sleeves,€76.00,shell,Beige cotton crewneck sweatshirt with long gathered sleeves and cuffs on the bottom. Logo with contrasting white taped print.,100% COTTON fabric,Code                        P21MF205M0103_114
469,tienda4ig-active/girl-2-14/coupled-cotton-skirt.html,coupled cotton skirt,€120.00,stone/ milky white,soft grey coupled cotton skirt with milk white contrasts. Soft elastic waistband and drawstring closure. Side pocket with covered zip closure in contrasting colour.,14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GN185M0104_1110
470,tienda4ig-active/girl-2-14/fleece-jacket-with-zip-and-hood.html,fleece jacket with zip and hood,€136.00,shell,"100% beige cotton jacket, hood lined in contrasting perforated cotton, front zip and slit on the back with drawstring.",100% COTTON fabric,Code                        P21GA362M0103_114
